p_id,p_id2,evalues
3m5i,4hg4,4e-28
3m5i,4mc5,3e-27
3m5i,2wr5,1e-26
3m5i,2wr7,2e-26
3m5i,2wre,7e-26
3m5i,2wr2,3e-25
3m5i,2wr1,3e-25
3m5i,2wr0,3e-25
3m5i,2wrf,6e-25
3m5i,1jsi,9e-25
3m5i,1jsh,9e-25
3m5i,1jsd,9e-25
3m5i,4i78,2e-24
3m5i,4h32,2e-24
3m5i,2wr4,7e-24
3m5i,2wr3,7e-24
3m5i,4kps,5e-23
3m5i,4kpq,5e-23
3m5i,4fiu,4e-20
3m5i,4f23,4e-20
3m5i,3bt6,1e-05
3m5i,2rfu,1e-05
3m5i,2rft,1e-05
3m5i,4nrl,6e-04
3m5i,4nrk,6e-04
3m5i,4nrj,6e-04
3m5i,4fqj,6e-04
3m5i,4fqm,0.001
3m5i,4fqk,0.001
3m5i,4m44,0.004
3m5i,4m40,0.004
3m5j,3m5j,9e-145
3m5j,3m5i,9e-145
3m5j,3m5h,9e-145
3m5j,3m5g,9e-145
3m5j,4lkk,2e-122
3m5j,4lkj,2e-122
3m5j,4lki,2e-122
3m5j,4n64,2e-122
3m5j,4n63,2e-122
3m5j,4n62,2e-122
3m5j,4n61,2e-122
3m5j,4n60,2e-122
3m5j,4n5k,2e-122
3m5j,4n5j,2e-122
3m5j,4ln8,2e-122
3m5j,4ln6,2e-122
3m5j,4kon,2e-122
3m5j,4bsf,2e-122
3m5j,4bse,2e-122
3m5j,4bsi,2e-122
3m5j,4bsh,2e-122
3m5j,4bsg,2e-122
3m5j,1ti8,2e-122
3m5j,4ln4,8e-122
3m5j,4ln3,8e-122
3m5j,4lkh,8e-122
3m5j,4lkg,8e-122
3m5j,4lcx,8e-122
3m5j,4bsd,1e-121
3m5j,4bsc,1e-121
3m5j,4bsb,1e-121
3m5j,4bsa,1e-121
3m5j,4dj8,2e-121
3m5j,4dj7,2e-121
3m5j,4dj6,2e-121
3m5j,4fqv,5e-120
3m5j,4cz0,2e-62
3m5j,4cyz,2e-62
3m5j,4cyw,2e-62
3m5j,4cyv,2e-62
3m5j,4d00,7e-60
3m5j,4qy2,7e-60
3m5j,4qy1,7e-60
3m5j,4qy0,7e-60
3m5j,2wrh,1e-39
3m5j,4uoa,2e-39
3m5j,4uo9,2e-39
3m5j,4uo8,2e-39
3m5j,4uo7,2e-39
3m5j,4uo6,2e-39
3m5j,4uo5,2e-39
3m5j,4uo4,2e-39
3m5j,4unz,8e-39
3m5j,4uny,8e-39
3m5j,4unx,8e-39
3m5j,4uo3,1e-38
3m5j,4uo2,1e-38
3m5j,4uo1,1e-38
3m5j,4uo0,1e-38
3m5j,3s11,4e-38
3m5j,4nm8,5e-38
3m5j,4fqy,5e-38
3m5j,4fqr,5e-38
3m5j,4fp8,5e-38
3m5j,4fnk,5e-38
3m5j,3sdy,5e-38
3m5j,2hmg,5e-38
3m5j,4gxx,6e-38
3m5j,1rvt,7e-38
3m5j,1mqn,7e-38
3m5j,1mqm,7e-38
3m5j,1mql,7e-38
3m5j,5hmg,7e-38
3m5j,4hmg,7e-38
3m5j,3ztj,7e-38
3m5j,3hmg,7e-38
3m5j,3eym,7e-38
3m5j,2ypg,7e-38
3m5j,1qfu,7e-38
3m5j,1ken,7e-38
3m5j,1hgj,7e-38
3m5j,1hgi,7e-38
3m5j,1hgh,7e-38
3m5j,1hgg,7e-38
3m5j,1hgf,7e-38
3m5j,1ha0,7e-38
3m5j,1eo8,7e-38
3m5j,4cqy,1e-37
3m5j,4cqx,1e-37
3m5j,4cqw,1e-37
3m5j,4cqv,1e-37
3m5j,2viu,1e-37
3m5j,1hge,1e-37
3m5j,1hgd,1e-37
3m5j,3vun,2e-37
3m5j,4kwm,2e-37
3m5j,4jul,2e-37
3m5j,4py8,2e-37
3m5j,4gxu,2e-37
3m5j,4eef,2e-37
3m5j,3r2x,2e-37
3m5j,3lzf,2e-37
3m5j,3gbn,2e-37
3m5j,2wrg,2e-37
3m5j,1rd8,2e-37
3m5j,4mhj,2e-37
3m5j,4mhi,2e-37
3m5j,4juj,2e-37
3m5j,4juh,2e-37
3m5j,4jug,2e-37
3m5j,1rvz,4e-37
3m5j,1rvx,4e-37
3m5j,1ru7,4e-37
3m5j,3s13,6e-37
3m5j,3eyk,6e-37
3m5j,3eyj,6e-37
3m5j,4juk,7e-37
3m5j,4o58,8e-37
3m5j,4gms,8e-37
3m5j,3s12,1e-36
3m5j,4k67,1e-36
3m5j,4k66,1e-36
3m5j,4k65,1e-36
3m5j,4wa2,1e-36
3m5j,4wa1,1e-36
3m5j,3htt,3e-36
3m5j,3htq,3e-36
3m5j,3htp,3e-36
3m5j,3hto,3e-36
3m5j,4k64,3e-36
3m5j,4k63,3e-36
3m5j,4k62,3e-36
3m5j,3sm5,3e-36
3m5j,4bh1,4e-36
3m5j,4bh0,4e-36
3m5j,4bgz,4e-36
3m5j,4cqu,4e-36
3m5j,4cqs,4e-36
3m5j,4kth,4e-36
3m5j,4jum,5e-36
3m5j,4fqi,5e-36
3m5j,4edb,5e-36
3m5j,4bgy,5e-36
3m5j,4bgx,5e-36
3m5j,4bgw,5e-36
3m5j,3zp1,5e-36
3m5j,3zp0,5e-36
3m5j,3znm,5e-36
3m5j,3znl,5e-36
3m5j,3znk,5e-36
3m5j,3gbm,5e-36
3m5j,3fku,5e-36
3m5j,2ibx,5e-36
3m5j,2fk0,5e-36
3m5j,4jun,7e-36
3m5j,4kw1,7e-36
3m5j,4cqt,7e-36
3m5j,4cqr,7e-36
3m5j,4cqq,7e-36
3m5j,4cqp,7e-36
3m5j,4cqz,7e-36
3m5j,4kdq,1e-35
3m5j,3zpb,2e-35
3m5j,3zp6,2e-35
3m5j,4cr0,2e-35
3m5j,3zp3,2e-35
3m5j,3zp2,2e-35
3m5j,4n5z,2e-35
3m5j,4n5y,2e-35
3m5j,4kdo,2e-35
3m5j,4kdn,2e-35
3m5j,4kdm,2e-35
3m5j,4bh4,2e-35
3m5j,4bh3,2e-35
3m5j,4bh2,2e-35
3m5j,4kvn,8e-35
3m5j,4o5n,1e-34
3m5j,4o5i,1e-34
3m5j,2yp5,2e-34
3m5j,2yp4,2e-34
3m5j,2yp3,2e-34
3m5j,2yp2,2e-34
3m5j,2yp9,6e-34
3m5j,2yp8,6e-34
3m5j,2yp7,6e-34
3m5j,1jso,6e-34
3m5j,1jsn,6e-34
3m5j,1jsm,6e-34
3m5j,4f3z,2e-31
3m5j,3m6s,4e-31
3m5j,3mlh,4e-31
3m5j,4lvh,5e-31
3m5j,4f15,5e-31
3m5j,4eda,5e-31
3m5j,3uyx,8e-31
3m5j,4m4y,8e-31
3m5j,4jtv,8e-31
3m5j,3uyw,8e-31
3m5j,3lzg,8e-31
3m5j,3al4,8e-31
3m5j,4ju0,9e-31
3m5j,4jtx,9e-31
3m5j,3ubq,1e-30
3m5j,3ubn,1e-30
3m5j,3ubj,1e-30
3m5j,3ube,1e-30
3m5j,4m5z,2e-30
3m5j,4lxv,3e-30
3m5j,4hfu,2e-29
3m5j,2wrc,3e-29
3m5j,2wrb,3e-29
3m5j,3ku6,5e-29
3m5j,3ku5,5e-29
3m5j,4hlz,6e-29
3m5j,4hf5,6e-29
3m5j,3qqo,6e-29
3m5j,3qqi,6e-29
3m5j,3qqe,6e-29
3m5j,3qqb,6e-29
3m5j,3ku3,6e-29
3m5j,2wrd,2e-28
3m5j,4hg4,4e-28
3m5j,4mc5,3e-27
3m5j,2wr5,1e-26
3m5j,2wr7,2e-26
3m5j,2wre,7e-26
3m5j,2wr2,3e-25
3m5j,2wr1,3e-25
3m5j,2wr0,3e-25
3m5j,2wrf,6e-25
3m5j,1jsi,9e-25
3m5j,1jsh,9e-25
3m5j,1jsd,9e-25
3m5j,4i78,2e-24
3m5j,4h32,2e-24
3m5j,2wr4,7e-24
3m5j,2wr3,7e-24
3m5j,4kps,5e-23
3m5j,4kpq,5e-23
3m5j,4fiu,4e-20
3m5j,4f23,4e-20
3m5j,3bt6,1e-05
3m5j,2rfu,1e-05
3m5j,2rft,1e-05
3m5j,4nrl,6e-04
3m5j,4nrk,6e-04
3m5j,4nrj,6e-04
3m5j,4fqj,6e-04
3m5j,4fqm,0.001
3m5j,4fqk,0.001
3m5j,4m44,0.004
3m5j,4m40,0.004
3m6s,3m6s,6e-157
3m6s,4lvh,5e-156
3m6s,4f15,5e-156
3m6s,4eda,5e-156
3m6s,4lxv,5e-155
3m6s,4m4y,1e-154
3m6s,4jtv,1e-154
3m6s,3uyw,1e-154
3m6s,3lzg,1e-154
3m6s,3al4,1e-154
3m6s,3mlh,2e-154
3m6s,4ju0,7e-154
3m6s,4jtx,7e-154
3m6s,3ubq,1e-151
3m6s,3ubn,1e-151
3m6s,3ubj,1e-151
3m6s,3ube,1e-151
3m6s,3uyx,1e-151
3m6s,4m5z,7e-148
3m6s,4f3z,6e-142
3m6s,1rvt,1e-134
3m6s,4py8,3e-131
3m6s,4gxu,3e-131
3m6s,4eef,3e-131
3m6s,3r2x,3e-131
3m6s,3lzf,3e-131
3m6s,3gbn,3e-131
3m6s,2wrg,3e-131
3m6s,1rd8,3e-131
3m6s,4juj,4e-130
3m6s,4juh,4e-130
3m6s,4jug,4e-130
3m6s,4gxx,1e-129
3m6s,3htt,5e-123
3m6s,3htq,5e-123
3m6s,3htp,5e-123
3m6s,3hto,5e-123
3m6s,2wrh,5e-121
3m6s,1rvz,7e-115
3m6s,1rvx,7e-115
3m6s,1ru7,7e-115
3m6s,3sm5,5e-107
3m6s,4edb,7e-107
3m6s,4mhj,9e-83
3m6s,4mhi,9e-83
3m6s,3s11,4e-82
3m6s,4jum,4e-82
3m6s,1jso,2e-81
3m6s,1jsn,2e-81
3m6s,1jsm,2e-81
3m6s,3s13,9e-81
3m6s,4jun,3e-80
3m6s,3zpb,8e-80
3m6s,3zp6,8e-80
3m6s,4juk,3e-79
3m6s,3s12,3e-79
3m6s,4fqi,4e-79
3m6s,4bgy,4e-79
3m6s,4bgx,4e-79
3m6s,4bgw,4e-79
3m6s,3zp1,4e-79
3m6s,3zp0,4e-79
3m6s,3znm,4e-79
3m6s,3znl,4e-79
3m6s,3znk,4e-79
3m6s,3gbm,4e-79
3m6s,3fku,4e-79
3m6s,2ibx,4e-79
3m6s,2fk0,4e-79
3m6s,4k64,4e-79
3m6s,4k63,4e-79
3m6s,4k62,4e-79
3m6s,4cqu,5e-79
3m6s,4cqs,5e-79
3m6s,4kwm,1e-78
3m6s,4jul,1e-78
3m6s,3zp3,1e-78
3m6s,3zp2,1e-78
3m6s,4cqt,2e-78
3m6s,4cqr,2e-78
3m6s,4cqq,2e-78
3m6s,4cqp,2e-78
3m6s,4cqz,2e-78
3m6s,4n5z,3e-78
3m6s,4n5y,3e-78
3m6s,4kdo,3e-78
3m6s,4kdn,3e-78
3m6s,4kdm,3e-78
3m6s,4bh4,3e-78
3m6s,4bh3,3e-78
3m6s,4bh2,3e-78
3m6s,4bh1,7e-78
3m6s,4bh0,7e-78
3m6s,4bgz,7e-78
3m6s,4cr0,7e-78
3m6s,4kth,8e-78
3m6s,4kdq,2e-77
3m6s,4k67,1e-76
3m6s,4k66,1e-76
3m6s,4k65,1e-76
3m6s,2wr2,9e-76
3m6s,2wr1,9e-76
3m6s,2wr0,9e-76
3m6s,4cqy,1e-75
3m6s,4cqx,1e-75
3m6s,4cqw,1e-75
3m6s,4cqv,1e-75
3m6s,2wr5,6e-75
3m6s,4hlz,9e-75
3m6s,4hf5,9e-75
3m6s,3qqo,9e-75
3m6s,3qqi,9e-75
3m6s,3qqe,9e-75
3m6s,3qqb,9e-75
3m6s,3ku3,9e-75
3m6s,4kw1,6e-74
3m6s,2wrf,8e-74
3m6s,3ku6,9e-74
3m6s,2wr4,3e-73
3m6s,2wr3,3e-73
3m6s,2wrd,8e-73
3m6s,4hg4,8e-73
3m6s,3ku5,1e-72
3m6s,2wrc,3e-72
3m6s,2wrb,3e-72
3m6s,4hfu,9e-70
3m6s,2wre,1e-69
3m6s,2wr7,4e-69
3m6s,4kps,2e-63
3m6s,4kpq,2e-63
3m6s,4fiu,5e-60
3m6s,4f23,5e-60
3m6s,1jsi,2e-53
3m6s,1jsh,2e-53
3m6s,1jsd,2e-53
3m6s,4i78,1e-44
3m6s,4h32,1e-44
3m6s,4uo3,8e-44
3m6s,4uo2,8e-44
3m6s,4uo1,8e-44
3m6s,4uo0,8e-44
3m6s,4cz0,9e-44
3m6s,4cyz,9e-44
3m6s,4cyw,9e-44
3m6s,4cyv,9e-44
3m6s,4d00,1e-43
3m6s,4unz,1e-43
3m6s,4uny,1e-43
3m6s,4unx,1e-43
3m6s,4qy2,1e-43
3m6s,4qy1,1e-43
3m6s,4qy0,1e-43
3m6s,4wa2,2e-43
3m6s,4wa1,2e-43
3m6s,4uoa,2e-43
3m6s,4uo9,2e-43
3m6s,4uo8,2e-43
3m6s,4uo7,2e-43
3m6s,4uo6,2e-43
3m6s,4uo5,2e-43
3m6s,4uo4,2e-43
3m6s,1mqn,6e-42
3m6s,1mqm,6e-42
3m6s,1mql,6e-42
3m6s,4hmg,7e-42
3m6s,3hmg,7e-42
3m6s,5hmg,8e-41
3m6s,3ztj,8e-41
3m6s,3eym,8e-41
3m6s,2ypg,8e-41
3m6s,1qfu,8e-41
3m6s,1ken,8e-41
3m6s,1hgj,8e-41
3m6s,1hgi,8e-41
3m6s,1hgh,8e-41
3m6s,1hgg,8e-41
3m6s,1hgf,8e-41
3m6s,1ha0,8e-41
3m6s,1eo8,8e-41
3m6s,2hmg,9e-41
3m6s,3vun,1e-40
3m6s,4nm8,1e-40
3m6s,4fqy,1e-40
3m6s,4fqr,1e-40
3m6s,4fp8,1e-40
3m6s,4fnk,1e-40
3m6s,3sdy,1e-40
3m6s,1hge,1e-40
3m6s,1hgd,1e-40
3m6s,3eyk,1e-40
3m6s,3eyj,1e-40
3m6s,2viu,1e-40
3m6s,2yp5,1e-39
3m6s,2yp4,1e-39
3m6s,2yp3,1e-39
3m6s,2yp2,1e-39
3m6s,4kvn,1e-38
3m6s,4lkk,1e-38
3m6s,4lkj,1e-38
3m6s,4lki,1e-38
3m6s,4o58,3e-38
3m6s,4gms,3e-38
3m6s,2yp9,4e-38
3m6s,2yp8,4e-38
3m6s,2yp7,4e-38
3m6s,4bsi,4e-38
3m6s,4bsh,4e-38
3m6s,4bsg,4e-38
3m6s,1ti8,4e-38
3m6s,4dj8,5e-38
3m6s,4dj7,5e-38
3m6s,4dj6,5e-38
3m6s,4o5n,2e-37
3m6s,4o5i,2e-37
3m6s,4n64,2e-37
3m6s,4n63,2e-37
3m6s,4n62,2e-37
3m6s,4n61,2e-37
3m6s,4n60,2e-37
3m6s,4n5k,2e-37
3m6s,4n5j,2e-37
3m6s,4ln8,2e-37
3m6s,4ln6,2e-37
3m6s,4kon,2e-37
3m6s,4bsf,2e-37
3m6s,4bse,2e-37
3m6s,4bsd,2e-37
3m6s,4bsc,2e-37
3m6s,4bsb,2e-37
3m6s,4bsa,2e-37
3m6s,4ln4,4e-37
3m6s,4ln3,4e-37
3m6s,4lkh,4e-37
3m6s,4lkg,4e-37
3m6s,4lcx,4e-37
3m6s,4fqv,8e-37
3m6s,4mc5,3e-36
3m6s,3m5j,5e-31
3m6s,3m5i,5e-31
3m6s,3m5h,5e-31
3m6s,3m5g,5e-31
3m6s,4fqj,1e-07
3m6s,4nrl,2e-07
3m6s,4nrk,2e-07
3m6s,4nrj,2e-07
3m6s,3bt6,9e-06
3m6s,2rfu,9e-06
3m6s,2rft,9e-06
3m6s,4fqm,3e-04
3m6s,4fqk,3e-04
3mlh,4lvh,4e-155
3mlh,4f15,4e-155
3mlh,4eda,4e-155
3mlh,3mlh,4e-155
3mlh,3m6s,2e-154
3mlh,4m4y,1e-153
3mlh,4jtv,1e-153
3mlh,3uyw,1e-153
3mlh,3lzg,1e-153
3mlh,3al4,1e-153
3mlh,4lxv,3e-153
3mlh,4ju0,4e-153
3mlh,4jtx,4e-153
3mlh,3uyx,1e-152
3mlh,3ubq,7e-151
3mlh,3ubn,7e-151
3mlh,3ubj,7e-151
3mlh,3ube,7e-151
3mlh,4m5z,5e-148
3mlh,4f3z,5e-141
3mlh,1rvt,8e-134
3mlh,4py8,2e-130
3mlh,4gxu,2e-130
3mlh,4eef,2e-130
3mlh,3r2x,2e-130
3mlh,3lzf,2e-130
3mlh,3gbn,2e-130
3mlh,2wrg,2e-130
3mlh,1rd8,2e-130
3mlh,4juj,2e-129
3mlh,4juh,2e-129
3mlh,4jug,2e-129
3mlh,4gxx,1e-128
3mlh,3htt,8e-123
3mlh,3htq,8e-123
3mlh,3htp,8e-123
3mlh,3hto,8e-123
3mlh,2wrh,8e-121
3mlh,1rvz,2e-113
3mlh,1rvx,2e-113
3mlh,1ru7,2e-113
3mlh,3sm5,9e-107
3mlh,4edb,1e-106
3mlh,4mhj,4e-82
3mlh,4mhi,4e-82
3mlh,3s11,1e-81
3mlh,4jum,2e-81
3mlh,1jso,6e-81
3mlh,1jsn,6e-81
3mlh,1jsm,6e-81
3mlh,3s13,3e-80
3mlh,4jun,1e-79
3mlh,3zpb,3e-79
3mlh,3zp6,3e-79
3mlh,4juk,9e-79
3mlh,3s12,1e-78
3mlh,4fqi,1e-78
3mlh,4bgy,1e-78
3mlh,4bgx,1e-78
3mlh,4bgw,1e-78
3mlh,3zp1,1e-78
3mlh,3zp0,1e-78
3mlh,3znm,1e-78
3mlh,3znl,1e-78
3mlh,3znk,1e-78
3mlh,3gbm,1e-78
3mlh,3fku,1e-78
3mlh,2ibx,1e-78
3mlh,2fk0,1e-78
3mlh,4k64,1e-78
3mlh,4k63,1e-78
3mlh,4k62,1e-78
3mlh,4cqu,2e-78
3mlh,4cqs,2e-78
3mlh,4kwm,3e-78
3mlh,4jul,3e-78
3mlh,3zp3,5e-78
3mlh,3zp2,5e-78
3mlh,4cqt,6e-78
3mlh,4cqr,6e-78
3mlh,4cqq,6e-78
3mlh,4cqp,6e-78
3mlh,4cqz,6e-78
3mlh,4n5z,1e-77
3mlh,4n5y,1e-77
3mlh,4kdo,1e-77
3mlh,4kdn,1e-77
3mlh,4kdm,1e-77
3mlh,4bh4,1e-77
3mlh,4bh3,1e-77
3mlh,4bh2,1e-77
3mlh,4cr0,2e-77
3mlh,4kth,2e-77
3mlh,4bh1,2e-77
3mlh,4bh0,2e-77
3mlh,4bgz,2e-77
3mlh,4kdq,5e-77
3mlh,4k67,5e-76
3mlh,4k66,5e-76
3mlh,4k65,5e-76
3mlh,4cqy,3e-75
3mlh,4cqx,3e-75
3mlh,4cqw,3e-75
3mlh,4cqv,3e-75
3mlh,2wr2,5e-75
3mlh,2wr1,5e-75
3mlh,2wr0,5e-75
3mlh,2wr5,3e-74
3mlh,4hlz,4e-74
3mlh,4hf5,4e-74
3mlh,3qqo,4e-74
3mlh,3qqi,4e-74
3mlh,3qqe,4e-74
3mlh,3qqb,4e-74
3mlh,3ku3,4e-74
3mlh,4kw1,3e-73
3mlh,2wrf,5e-73
3mlh,3ku6,6e-73
3mlh,2wr4,1e-72
3mlh,2wr3,1e-72
3mlh,4hg4,5e-72
3mlh,2wrd,5e-72
3mlh,3ku5,6e-72
3mlh,2wrc,2e-71
3mlh,2wrb,2e-71
3mlh,4hfu,4e-69
3mlh,2wre,5e-69
3mlh,2wr7,2e-68
3mlh,4kps,8e-63
3mlh,4kpq,8e-63
3mlh,4fiu,4e-59
3mlh,4f23,4e-59
3mlh,1jsi,3e-53
3mlh,1jsh,3e-53
3mlh,1jsd,3e-53
3mlh,4cz0,3e-44
3mlh,4cyz,3e-44
3mlh,4cyw,3e-44
3mlh,4cyv,3e-44
3mlh,4qy2,5e-44
3mlh,4qy1,5e-44
3mlh,4qy0,5e-44
3mlh,4d00,5e-44
3mlh,4i78,6e-44
3mlh,4h32,6e-44
3mlh,4uo3,8e-44
3mlh,4uo2,8e-44
3mlh,4uo1,8e-44
3mlh,4uo0,8e-44
3mlh,4unz,1e-43
3mlh,4uny,1e-43
3mlh,4unx,1e-43
3mlh,4wa2,2e-43
3mlh,4wa1,2e-43
3mlh,4uoa,2e-43
3mlh,4uo9,2e-43
3mlh,4uo8,2e-43
3mlh,4uo7,2e-43
3mlh,4uo6,2e-43
3mlh,4uo5,2e-43
3mlh,4uo4,2e-43
3mlh,1mqn,6e-42
3mlh,1mqm,6e-42
3mlh,1mql,6e-42
3mlh,4hmg,6e-42
3mlh,3hmg,6e-42
3mlh,5hmg,8e-41
3mlh,3ztj,8e-41
3mlh,3eym,8e-41
3mlh,2ypg,8e-41
3mlh,1qfu,8e-41
3mlh,1ken,8e-41
3mlh,1hgj,8e-41
3mlh,1hgi,8e-41
3mlh,1hgh,8e-41
3mlh,1hgg,8e-41
3mlh,1hgf,8e-41
3mlh,1ha0,8e-41
3mlh,1eo8,8e-41
3mlh,2hmg,8e-41
3mlh,3vun,1e-40
3mlh,1hge,1e-40
3mlh,1hgd,1e-40
3mlh,2viu,1e-40
3mlh,4nm8,1e-40
3mlh,4fqy,1e-40
3mlh,4fqr,1e-40
3mlh,4fp8,1e-40
3mlh,4fnk,1e-40
3mlh,3sdy,1e-40
3mlh,2yp5,9e-40
3mlh,2yp4,9e-40
3mlh,2yp3,9e-40
3mlh,2yp2,9e-40
3mlh,3eyk,1e-39
3mlh,3eyj,1e-39
3mlh,4lkk,8e-39
3mlh,4lkj,8e-39
3mlh,4lki,8e-39
3mlh,4kvn,1e-38
3mlh,4bsi,2e-38
3mlh,4bsh,2e-38
3mlh,4bsg,2e-38
3mlh,1ti8,2e-38
3mlh,4dj8,2e-38
3mlh,4dj7,2e-38
3mlh,4dj6,2e-38
3mlh,4o58,2e-38
3mlh,4gms,2e-38
3mlh,2yp9,3e-38
3mlh,2yp8,3e-38
3mlh,2yp7,3e-38
3mlh,4n64,1e-37
3mlh,4n63,1e-37
3mlh,4n62,1e-37
3mlh,4n61,1e-37
3mlh,4n60,1e-37
3mlh,4n5k,1e-37
3mlh,4n5j,1e-37
3mlh,4ln8,1e-37
3mlh,4ln6,1e-37
3mlh,4kon,1e-37
3mlh,4bsf,1e-37
3mlh,4bse,1e-37
3mlh,4bsd,1e-37
3mlh,4bsc,1e-37
3mlh,4bsb,1e-37
3mlh,4bsa,1e-37
3mlh,4o5n,1e-37
3mlh,4o5i,1e-37
3mlh,4ln4,2e-37
3mlh,4ln3,2e-37
3mlh,4lkh,2e-37
3mlh,4lkg,2e-37
3mlh,4lcx,2e-37
3mlh,4fqv,4e-37
3mlh,4mc5,1e-35
3mlh,3m5j,5e-31
3mlh,3m5i,5e-31
3mlh,3m5h,5e-31
3mlh,3m5g,5e-31
3mlh,4fqj,5e-08
3mlh,4nrl,1e-07
3mlh,4nrk,1e-07
3mlh,4nrj,1e-07
3mlh,3bt6,4e-06
3mlh,2rfu,4e-06
3mlh,2rft,4e-06
3mlh,4fqm,3e-04
3mlh,4fqk,3e-04
3qqb,4hlz,7e-156
3qqb,4hf5,7e-156
3qqb,3qqo,7e-156
3qqb,3qqi,7e-156
3qqb,3qqe,7e-156
3qqb,3qqb,7e-156
3qqb,3ku3,7e-156
3qqb,3ku6,1e-154
3qqb,3ku5,5e-154
3qqb,2wrc,2e-153
3qqb,2wrb,2e-153
3qqb,4hg4,5e-152
3qqb,2wrd,2e-151
3qqb,2wr7,1e-150
3qqb,4hfu,3e-148
3qqb,2wre,5e-148
3qqb,2wrf,1e-146
3qqb,2wr2,1e-142
3qqb,2wr1,1e-142
3qqb,2wr0,1e-142
3qqb,2wr5,3e-142
3qqb,2wr4,8e-142
3qqb,2wr3,8e-142
3qqb,1jso,5e-105
3qqb,1jsn,5e-105
3qqb,1jsm,5e-105
3qqb,4k64,1e-103
3qqb,4k63,1e-103
3qqb,4k62,1e-103
3qqb,4juk,1e-103
3qqb,4jun,8e-103
3qqb,4mhj,2e-102
3qqb,4mhi,2e-102
3qqb,4cqy,4e-102
3qqb,4cqx,4e-102
3qqb,4cqw,4e-102
3qqb,4cqv,4e-102
3qqb,3s11,9e-102
3qqb,4kw1,9e-102
3qqb,4kwm,1e-101
3qqb,4jul,1e-101
3qqb,4fqi,1e-101
3qqb,4bgy,1e-101
3qqb,4bgx,1e-101
3qqb,4bgw,1e-101
3qqb,3zp1,1e-101
3qqb,3zp0,1e-101
3qqb,3znm,1e-101
3qqb,3znl,1e-101
3qqb,3znk,1e-101
3qqb,3gbm,1e-101
3qqb,3fku,1e-101
3qqb,2ibx,1e-101
3qqb,2fk0,1e-101
3qqb,3s13,4e-101
3qqb,3zpb,4e-101
3qqb,3zp6,4e-101
3qqb,4k67,6e-101
3qqb,4k66,6e-101
3qqb,4k65,6e-101
3qqb,3zp3,6e-101
3qqb,3zp2,6e-101
3qqb,4cqz,7e-101
3qqb,4cqt,8e-101
3qqb,4cqr,8e-101
3qqb,4cqq,8e-101
3qqb,4cqp,8e-101
3qqb,4cqu,9e-101
3qqb,4cqs,9e-101
3qqb,4bh1,4e-100
3qqb,4bh0,4e-100
3qqb,4bgz,4e-100
3qqb,4jum,4e-100
3qqb,4cr0,9e-100
3qqb,4kdq,1e-99
3qqb,4n5z,2e-99
3qqb,4n5y,2e-99
3qqb,4kdo,2e-99
3qqb,4kdn,2e-99
3qqb,4kdm,2e-99
3qqb,4bh4,2e-99
3qqb,4bh3,2e-99
3qqb,4bh2,2e-99
3qqb,4kth,3e-99
3qqb,3s12,2e-98
3qqb,2wrh,3e-88
3qqb,4gxx,4e-87
3qqb,3htt,4e-87
3qqb,3htq,4e-87
3qqb,3htp,4e-87
3qqb,3hto,4e-87
3qqb,4juj,1e-86
3qqb,4juh,1e-86
3qqb,4jug,1e-86
3qqb,4py8,1e-85
3qqb,4gxu,1e-85
3qqb,4eef,1e-85
3qqb,3r2x,1e-85
3qqb,3lzf,1e-85
3qqb,3gbn,1e-85
3qqb,2wrg,1e-85
3qqb,1rd8,1e-85
3qqb,1rvt,1e-85
3qqb,1rvz,4e-83
3qqb,1rvx,4e-83
3qqb,1ru7,4e-83
3qqb,3sm5,4e-77
3qqb,4edb,6e-77
3qqb,3uyx,2e-75
3qqb,3m6s,8e-75
3qqb,4m4y,1e-74
3qqb,4jtv,1e-74
3qqb,3uyw,1e-74
3qqb,3lzg,1e-74
3qqb,3al4,1e-74
3qqb,4ju0,2e-74
3qqb,4jtx,2e-74
3qqb,4lxv,2e-74
3qqb,4lvh,3e-74
3qqb,4f15,3e-74
3qqb,4eda,3e-74
3qqb,3mlh,4e-74
3qqb,3ubq,4e-72
3qqb,3ubn,4e-72
3qqb,3ubj,4e-72
3qqb,3ube,4e-72
3qqb,4m5z,2e-70
3qqb,4f3z,2e-69
3qqb,4fiu,4e-55
3qqb,4f23,4e-55
3qqb,4kps,5e-55
3qqb,4kpq,5e-55
3qqb,1jsi,1e-51
3qqb,1jsh,1e-51
3qqb,1jsd,1e-51
3qqb,4i78,8e-50
3qqb,4h32,8e-50
3qqb,4mc5,3e-43
3qqb,4qy2,2e-39
3qqb,4qy1,2e-39
3qqb,4qy0,2e-39
3qqb,4d00,3e-39
3qqb,4cz0,8e-39
3qqb,4cyz,8e-39
3qqb,4cyw,8e-39
3qqb,4cyv,8e-39
3qqb,3eyk,7e-38
3qqb,3eyj,7e-38
3qqb,4bsi,4e-37
3qqb,4bsh,4e-37
3qqb,4bsg,4e-37
3qqb,1ti8,4e-37
3qqb,4hmg,9e-37
3qqb,3hmg,9e-37
3qqb,4dj8,1e-36
3qqb,4dj7,1e-36
3qqb,4dj6,1e-36
3qqb,1mqn,1e-36
3qqb,1mqm,1e-36
3qqb,1mql,1e-36
3qqb,3vun,5e-36
3qqb,4lkk,7e-36
3qqb,4lkj,7e-36
3qqb,4lki,7e-36
3qqb,4nm8,7e-36
